ZIP5,CBSA CODE,CBSA LSAD
48126,19820,Metropolitan Statistical Area
48127,19820,Metropolitan Statistical Area
48128,19820,Metropolitan Statistical Area
48130,11460,Metropolitan Statistical Area
48130,19820,Metropolitan Statistical Area
48131,33780,Metropolitan Statistical Area
48133,33780,Metropolitan Statistical Area
48134,19820,Metropolitan Statistical Area
48134,33780,Metropolitan Statistical Area
48135,19820,Metropolitan Statistical Area
48136,19820,Metropolitan Statistical Area
48137,19820,Metropolitan Statistical Area
48137,11460,Metropolitan Statistical Area
48138,19820,Metropolitan Statistical Area
48139,19820,Metropolitan Statistical Area
48140,33780,Metropolitan Statistical Area
48141,19820,Metropolitan Statistical Area
48143,19820,Metropolitan Statistical Area
48144,33780,Metropolitan Statistical Area
48145,33780,Metropolitan Statistical Area
48146,19820,Metropolitan Statistical Area
48150,19820,Metropolitan Statistical Area
48151,19820,Metropolitan Statistical Area
48152,19820,Metropolitan Statistical Area
48153,19820,Metropolitan Statistical Area
48154,19820,Metropolitan Statistical Area
48157,33780,Metropolitan Statistical Area
48158,11460,Metropolitan Statistical Area
48158,27100,Metropolitan Statistical Area
48159,33780,Metropolitan Statistical Area
48160,33780,Metropolitan Statistical Area
48160,11460,Metropolitan Statistical Area
48160,10300,Micropolitan Statistical Area
48161,33780,Metropolitan Statistical Area
48162,33780,Metropolitan Statistical Area
48164,19820,Metropolitan Statistical Area
48164,33780,Metropolitan Statistical Area
48165,19820,Metropolitan Statistical Area
48166,33780,Metropolitan Statistical Area
48167,19820,Metropolitan Statistical Area
48167,11460,Metropolitan Statistical Area
48168,19820,Metropolitan Statistical Area
48168,11460,Metropolitan Statistical Area
48169,19820,Metropolitan Statistical Area
48169,11460,Metropolitan Statistical Area
48170,19820,Metropolitan Statistical Area
48170,11460,Metropolitan Statistical Area
48173,19820,Metropolitan Statistical Area
48174,19820,Metropolitan Statistical Area
48175,11460,Metropolitan Statistical Area
48176,11460,Metropolitan Statistical Area
48177,33780,Metropolitan Statistical Area
48178,19820,Metropolitan Statistical Area
48178,11460,Metropolitan Statistical Area
48179,33780,Metropolitan Statistical Area
48180,19820,Metropolitan Statistical Area
48182,33780,Metropolitan Statistical Area
48183,19820,Metropolitan Statistical Area
48184,19820,Metropolitan Statistical Area
48185,19820,Metropolitan Statistical Area
48186,19820,Metropolitan Statistical Area
48187,19820,Metropolitan Statistical Area
48188,19820,Metropolitan Statistical Area
48189,11460,Metropolitan Statistical Area
48189,19820,Metropolitan Statistical Area
48190,11460,Metropolitan Statistical Area
48191,11460,Metropolitan Statistical Area
48191,33780,Metropolitan Statistical Area
48192,19820,Metropolitan Statistical Area
48193,19820,Metropolitan Statistical Area
48195,19820,Metropolitan Statistical Area
48197,11460,Metropolitan Statistical Area
48198,11460,Metropolitan Statistical Area
48201,19820,Metropolitan Statistical Area
48202,19820,Metropolitan Statistical Area
48203,19820,Metropolitan Statistical Area
48204,19820,Metropolitan Statistical Area
48205,19820,Metropolitan Statistical Area
48206,19820,Metropolitan Statistical Area
48207,19820,Metropolitan Statistical Area
48208,19820,Metropolitan Statistical Area
48209,19820,Metropolitan Statistical Area
48210,19820,Metropolitan Statistical Area
48211,19820,Metropolitan Statistical Area
48212,19820,Metropolitan Statistical Area
48213,19820,Metropolitan Statistical Area
48214,19820,Metropolitan Statistical Area
48215,19820,Metropolitan Statistical Area
48216,19820,Metropolitan Statistical Area
48217,19820,Metropolitan Statistical Area
48218,19820,Metropolitan Statistical Area
48219,19820,Metropolitan Statistical Area
48220,19820,Metropolitan Statistical Area
48221,19820,Metropolitan Statistical Area
48222,19820,Metropolitan Statistical Area
48223,19820,Metropolitan Statistical Area
48224,19820,Metropolitan Statistical Area
48225,19820,Metropolitan Statistical Area
48226,19820,Metropolitan Statistical Area
48227,19820,Metropolitan Statistical Area
48228,19820,Metropolitan Statistical Area
48229,19820,Metropolitan Statistical Area
48230,19820,Metropolitan Statistical Area
48231,19820,Metropolitan Statistical Area
48232,19820,Metropolitan Statistical Area
48233,19820,Metropolitan Statistical Area
48234,19820,Metropolitan Statistical Area
48235,19820,Metropolitan Statistical Area
48236,19820,Metropolitan Statistical Area
48237,19820,Metropolitan Statistical Area
48238,19820,Metropolitan Statistical Area
48239,19820,Metropolitan Statistical Area
48240,19820,Metropolitan Statistical Area
48242,19820,Metropolitan Statistical Area
48243,19820,Metropolitan Statistical Area
48244,19820,Metropolitan Statistical Area
48255,19820,Metropolitan Statistical Area
48260,19820,Metropolitan Statistical Area
48264,19820,Metropolitan Statistical Area
48265,19820,Metropolitan Statistical Area
48266,19820,Metropolitan Statistical Area
48267,19820,Metropolitan Statistical Area
48268,19820,Metropolitan Statistical Area
48269,19820,Metropolitan Statistical Area
48272,19820,Metropolitan Statistical Area
48275,19820,Metropolitan Statistical Area
48277,19820,Metropolitan Statistical Area
48278,19820,Metropolitan Statistical Area
48279,19820,Metropolitan Statistical Area
48288,19820,Metropolitan Statistical Area
58501,13900,Metropolitan Statistical Area
58502,13900,Metropolitan Statistical Area
58503,13900,Metropolitan Statistical Area
58504,13900,Metropolitan Statistical Area
58504,,
58505,13900,Metropolitan Statistical Area
58506,13900,Metropolitan Statistical Area
58507,13900,Metropolitan Statistical Area
58520,13900,Metropolitan Statistical Area
58520,,
58521,13900,Metropolitan Statistical Area
58523,,
58524,,
58524,13900,Metropolitan Statistical Area
58528,,
58529,,
58530,,
58531,,
58532,13900,Metropolitan Statistical Area
58532,,
58533,,
58535,13900,Metropolitan Statistical Area
58535,,
58538,,
58540,,
58541,,
58542,,
58544,,
58545,,
58549,,
58552,,
58554,13900,Metropolitan Statistical Area
58554,,
58558,13900,Metropolitan Statistical Area
58559,,
58560,13900,Metropolitan Statistical Area
58560,,
58561,,
58562,,
58563,13900,Metropolitan Statistical Area
58563,,
58564,,
58565,,
58566,13900,Metropolitan Statistical Area
58568,,
58569,,
58570,,
58570,13900,Metropolitan Statistical Area
58571,,
58572,13900,Metropolitan Statistical Area
58573,,
58575,,
58576,,
58577,,
58579,,
58579,13900,Metropolitan Statistical Area
58580,,
58581,,
58601,19860,Micropolitan Statistical Area
58601,,
58602,19860,Micropolitan Statistical Area
58620,,
58620,19860,Micropolitan Statistical Area
58621,,
58621,19860,Micropolitan Statistical Area
58622,19860,Micropolitan Statistical Area
58622,,
58623,,
58625,,
58626,,
58627,19860,Micropolitan Statistical Area
58630,19860,Micropolitan Statistical Area
58630,,
58631,13900,Metropolitan Statistical Area
58631,,
58632,,
58634,,
58634,19860,Micropolitan Statistical Area
58636,,
58638,13900,Metropolitan Statistical Area
58638,,
58638,19860,Micropolitan Statistical Area
58639,,
58640,,
58640,19860,Micropolitan Statistical Area
58641,19860,Micropolitan Statistical Area
58642,,
58642,19860,Micropolitan Statistical Area
58643,,
58644,,
58645,19860,Micropolitan Statistical Area
58645,,
58646,,
58646,19860,Micropolitan Statistical Area
58647,,
58647,19860,Micropolitan Statistical Area
58649,,
58650,,
58651,,
58652,19860,Micropolitan Statistical Area
58652,,
58653,,
58654,,
58655,19860,Micropolitan Statistical Area
58656,19860,Micropolitan Statistical Area
58656,,
68901,25580,Micropolitan Statistical Area
68901,24260,Micropolitan Statistical Area
68902,25580,Micropolitan Statistical Area
68920,,
68922,,
68922,30420,Micropolitan Statistical Area
68923,,
68924,28260,Micropolitan Statistical Area
68924,,
68925,25580,Micropolitan Statistical Area
68926,,
68927,,
68927,30420,Micropolitan Statistical Area
68928,,
68928,25580,Micropolitan Statistical Area
68929,,
68930,,
68930,25580,Micropolitan Statistical Area
68932,,
68932,25580,Micropolitan Statistical Area
68932,28260,Micropolitan Statistical Area
68933,25580,Micropolitan Statistical Area
68934,25580,Micropolitan Statistical Area
68934,,
68935,25580,Micropolitan Statistical Area
68935,,
68936,,
68936,30420,Micropolitan Statistical Area
68937,30420,Micropolitan Statistical Area
68938,25580,Micropolitan Statistical Area
68938,,
68939,,
68940,,
68941,25580,Micropolitan Statistical Area
68942,,
68943,,
68944,25580,Micropolitan Statistical Area
68944,,
68945,28260,Micropolitan Statistical Area
68945,25580,Micropolitan Statistical Area
68946,,
68947,,
68947,28260,Micropolitan Statistical Area
68948,,
68948,30420,Micropolitan Statistical Area
68949,,
68950,25580,Micropolitan Statistical Area
68952,,
68954,25580,Micropolitan Statistical Area
68955,25580,Micropolitan Statistical Area
68956,25580,Micropolitan Statistical Area
68956,24260,Micropolitan Statistical Area
68956,28260,Micropolitan Statistical Area
68957,,
68957,25580,Micropolitan Statistical Area
68958,,
68959,28260,Micropolitan Statistical Area
68960,,
68961,,
68964,,
68966,,
68967,,
68967,30420,Micropolitan Statistical Area
68969,,
68970,,
68971,,
68972,,
68973,25580,Micropolitan Statistical Area
68974,,
68975,25580,Micropolitan Statistical Area
68976,30420,Micropolitan Statistical Area
68977,,
68978,,
68979,25580,Micropolitan Statistical Area
68979,,
68980,25580,Micropolitan Statistical Area
68980,,
68980,24260,Micropolitan Statistical Area
68981,,
68981,28260,Micropolitan Statistical Area
68982,28260,Micropolitan Statistical Area
68982,,
69001,,
69020,,
69021,,
69022,,
69022,30420,Micropolitan Statistical Area
69023,,
69024,,
69025,,
69025,35820,Micropolitan Statistical Area
69026,,
69027,,
69028,,
69028,30420,Micropolitan Statistical Area
69029,30420,Micropolitan Statistical Area
69029,35820,Micropolitan Statistical Area
69030,,
69032,,
69033,,
69034,,
69036,,
69037,,
69038,,
69038,35820,Micropolitan Statistical Area
69039,,
69039,35820,Micropolitan Statistical Area
69040,,
69041,,
69042,,
69043,,
69044,,
69045,,
69046,,
79311,38380,Micropolitan Statistical Area
79311,31180,Metropolitan Statistical Area
79312,,
79313,30220,Micropolitan Statistical Area
79313,31180,Metropolitan Statistical Area
79313,,
79313,38380,Micropolitan Statistical Area
79314,,
79316,,
79316,37300,Micropolitan Statistical Area
79320,,
79322,31180,Metropolitan Statistical Area
79323,,
79324,,
79325,,
79326,,
79329,31180,Metropolitan Statistical Area
79330,,
79331,29500,Micropolitan Statistical Area
79331,,
79336,30220,Micropolitan Statistical Area
79336,,
79338,30220,Micropolitan Statistical Area
79339,,
79339,30220,Micropolitan Statistical Area
79342,,
79343,31180,Metropolitan Statistical Area
79344,,
79345,,
79346,,
79347,,
79350,31180,Metropolitan Statistical Area
79351,,
79351,29500,Micropolitan Statistical Area
79353,30220,Micropolitan Statistical Area
79353,,
79355,,
79356,,
79356,31180,Metropolitan Statistical Area
79357,31180,Metropolitan Statistical Area
79358,30220,Micropolitan Statistical Area
79358,31180,Metropolitan Statistical Area
79358,,
79359,,
79360,,
79363,31180,Metropolitan Statistical Area
79363,38380,Micropolitan Statistical Area
79363,30220,Micropolitan Statistical Area
79364,31180,Metropolitan Statistical Area
79364,,
79366,31180,Metropolitan Statistical Area
79367,30220,Micropolitan Statistical Area
79369,,
79370,,
79370,31180,Metropolitan Statistical Area
79371,,
79372,30220,Micropolitan Statistical Area
79373,,
79376,,
79377,29500,Micropolitan Statistical Area
79377,,
79378,,
79379,,
79380,30220,Micropolitan Statistical Area
79381,,
79382,31180,Metropolitan Statistical Area
79382,30220,Micropolitan Statistical Area
79383,,
79401,31180,Metropolitan Statistical Area
79402,31180,Metropolitan Statistical Area
79403,31180,Metropolitan Statistical Area
79404,31180,Metropolitan Statistical Area
79406,31180,Metropolitan Statistical Area
79407,31180,Metropolitan Statistical Area
79407,30220,Micropolitan Statistical Area
79408,31180,Metropolitan Statistical Area
79409,31180,Metropolitan Statistical Area
79410,31180,Metropolitan Statistical Area
79411,31180,Metropolitan Statistical Area
79412,31180,Metropolitan Statistical Area
79413,31180,Metropolitan Statistical Area
79414,31180,Metropolitan Statistical Area
79415,31180,Metropolitan Statistical Area
79416,31180,Metropolitan Statistical Area
79423,,
79423,31180,Metropolitan Statistical Area
79424,31180,Metropolitan Statistical Area
79430,31180,Metropolitan Statistical Area
79452,31180,Metropolitan Statistical Area
79453,31180,Metropolitan Statistical Area
79457,31180,Metropolitan Statistical Area
79464,31180,Metropolitan Statistical Area
79490,31180,Metropolitan Statistical Area
79491,31180,Metropolitan Statistical Area
79493,31180,Metropolitan Statistical Area
79499,31180,Metropolitan Statistical Area
89701,16180,Metropolitan Statistical Area
89701,23820,Micropolitan Statistical Area
89702,16180,Metropolitan Statistical Area
89703,16180,Metropolitan Statistical Area
89703,22280,Micropolitan Statistical Area
89703,39900,Metropolitan Statistical Area
89704,39900,Metropolitan Statistical Area
89705,23820,Micropolitan Statistical Area
89705,16180,Metropolitan Statistical Area
89706,16180,Metropolitan Statistical Area
89706,22280,Micropolitan Statistical Area
89711,16180,Metropolitan Statistical Area
89712,16180,Metropolitan Statistical Area
89713,16180,Metropolitan Statistical Area
89714,16180,Metropolitan Statistical Area
89721,16180,Metropolitan Statistical Area
89801,21220,Micropolitan Statistical Area
89802,21220,Micropolitan Statistical Area
89803,21220,Micropolitan Statistical Area
89815,21220,Micropolitan Statistical Area
89820,,
89821,21220,Micropolitan Statistical Area
89822,21220,Micropolitan Statistical Area
89823,21220,Micropolitan Statistical Area
89824,21220,Micropolitan Statistical Area
89825,21220,Micropolitan Statistical Area
89826,21220,Micropolitan Statistical Area
89828,21220,Micropolitan Statistical Area
89830,21220,Micropolitan Statistical Area
89831,21220,Micropolitan Statistical Area
89832,21220,Micropolitan Statistical Area
89833,21220,Micropolitan Statistical Area
89834,21220,Micropolitan Statistical Area
89835,21220,Micropolitan Statistical Area
89883,21220,Micropolitan Statistical Area
06701,35300,Metropolitan Statistical Area
06702,35300,Metropolitan Statistical Area
06703,35300,Metropolitan Statistical Area
06704,35300,Metropolitan Statistical Area
06705,35300,Metropolitan Statistical Area
06706,35300,Metropolitan Statistical Area
06708,35300,Metropolitan Statistical Area
06710,35300,Metropolitan Statistical Area
06712,35300,Metropolitan Statistical Area
06716,35300,Metropolitan Statistical Area
06720,35300,Metropolitan Statistical Area
06721,35300,Metropolitan Statistical Area
06722,35300,Metropolitan Statistical Area
06723,35300,Metropolitan Statistical Area
06724,35300,Metropolitan Statistical Area
06725,35300,Metropolitan Statistical Area
06726,35300,Metropolitan Statistical Area
06749,35300,Metropolitan Statistical Area
06750,45860,Micropolitan Statistical Area
